Exemption Number,Manufacturer Registration Number,Manufacturer Name,Report ID,Date of Event,Manufacturer Aware Date,Event Type,Device Problem Codes,Report Year,Report Quarter,Initial Report Flag,Device ID,Product Code,Brand Name,Model Number,Catalog Number,Implant Available for Evaluation,Implant Returned to Manufacturer
1997016,1038806,ZIMMER BIOMET 3I ,303266,,07/22/2017,IN,1863,2018,1,I,BOST3213,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 3.25 X 13MM,,BOST3213,,
1997016,1038806,ZIMMER BIOMET 3I ,303267,,07/22/2017,IN,1863,2018,1,I,BOST3211,DZE,3i T3? NON-PLATFORM SWITCHED TAPERED IMPLANT 3.25 X 11.5MM,,BOST3211,,
1997016,1038806,ZIMMER BIOMET 3I ,303269,,07/22/2017,IN,1863,2018,1,I,BOPT4385,DZE,3i T3 TM TAPERED IMPLANT 4/3 X 8.5MM,,BOPT4385,,
1997016,1038806,ZIMMER BIOMET 3I ,303271,,07/22/2017,IN,1863,2018,1,I,BOST3213,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 3.25 X 13MM,,BOST3213,,
1997016,1038806,ZIMMER BIOMET 3I ,303272,,07/22/2017,IN,1863,2018,1,I,BOPT5485,DZE,3i T3 TM TAPERED IMPLANT 5/4 X 8.5MM,,BOPT5485,,
1997016,1038806,ZIMMER BIOMET 3I ,303273,,07/22/2017,IN,1863,2018,1,I,BOPT4310,DZE,3i T3 TM TAPERED IMPLANT 4/3 X 10MM,,BOPT4310,,
1997016,1038806,ZIMMER BIOMET 3I ,303274,,07/19/2017,IN,1863,2018,1,I,BOPT5410,DZE,3i T3 TM TAPERED IMPLANT 5/4 X 10MM,,BOPT5410,,
1997016,1038806,ZIMMER BIOMET 3I ,303275,,07/22/2017,IN,1863,2018,1,I,BOPT4310,DZE,3i T3 TM TAPERED IMPLANT 4/3 X 10MM,,BOPT4310,,
1997016,1038806,ZIMMER BIOMET 3I ,303276,,07/22/2017,IN,1863,2018,1,I,BOPT5410,DZE,3i T3 TM TAPERED IMPLANT 5/4 X 10MM,,BOPT5410,,
1997016,1038806,ZIMMER BIOMET 3I ,303277,,07/22/2017,IN,1863,2018,1,I,BOST3213,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 3.25 X 13MM,,BOST3213,,
1997016,1038806,ZIMMER BIOMET 3I ,303278,,07/22/2017,IN,1863,2018,1,I,BOPT5410,DZE,3i T3 TM TAPERED IMPLANT 5/4 X 10MM,,BOPT5410,,
1997016,1038806,ZIMMER BIOMET 3I ,303280,,07/22/2017,IN,1863,2018,1,I,BOPT4313,DZE,3i T3 TM TAPERED IMPLANT 4/3 X 13MM,,BOPT4313,,
1997016,1038806,ZIMMER BIOMET 3I ,303281,,07/22/2017,IN,1863,2018,1,I,BOST3213,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 3.25 X 13MM,,BOST3213,,
1997016,1038806,ZIMMER BIOMET 3I ,303283,,07/22/2017,IN,1863,2018,1,I,BOPT5411,DZE,3i T3 TM TAPERED IMPLANT 5/4 X 11.5MM,,BOPT5411,,
1997016,1038806,ZIMMER BIOMET 3I ,303284,,07/22/2017,IN,1863,2018,1,I,BOPT4311,DZE,3i T3 TM TAPERED IMPLANT 4/3 X 11.5MM,,BOPT4311,,
1997016,1038806,ZIMMER BIOMET 3I ,303285,,07/22/2017,IN,1863,2018,1,I,BOST3211,DZE,3i T3? NON-PLATFORM SWITCHED TAPERED IMPLANT 3.25 X 11.5MM,,BOST3211,,
1997016,1038806,ZIMMER BIOMET 3I ,303287,,07/22/2017,IN,1863,2018,1,I,BOPT4310,DZE,3i T3 TM TAPERED IMPLANT 4/3 X 10MM,,BOPT4310,,
1997016,1038806,ZIMMER BIOMET 3I ,303288,,07/22/2017,IN,1863,2018,1,I,BOPT4315,DZE,3i T3 TM TAPERED IMPLANT 4/3 X 15MM,,BOPT4315,,
1997016,1038806,ZIMMER BIOMET 3I ,303290,,07/19/2017,IN,1863,2018,1,I,IOSS411,DZE,Osseotite Certain 4mmx11.5mm,,IOSS411,,
1997016,1038806,ZIMMER BIOMET 3I ,303292,,07/19/2017,IN,1863,2018,1,I,BOPT5410,DZE,3i T3 TM TAPERED IMPLANT 5/4 X 10MM,,BOPT5410,,
1997016,1038806,ZIMMER BIOMET 3I ,303293,,07/19/2017,IN,2408,2018,1,I,IFNT413,DZE,FULL OSSEOTITE NT CERTAIN IMPLANT 4 x 13MM,,IFNT413,,
1997016,1038806,ZIMMER BIOMET 3I ,303294,,07/19/2017,IN,1863,2018,1,I,IOSS585,DZE,Osseotite Certain 5mmx8.5mm,,IOSS585,,
1997016,1038806,ZIMMER BIOMET 3I ,303296,,07/22/2017,IN,1863,2018,1,I,BOPT5485,DZE,3i T3 TM TAPERED IMPLANT 5/4 X 8.5MM,,BOPT5485,,
1997016,1038806,ZIMMER BIOMET 3I ,303297,,07/22/2017,IN,1863,2018,1,I,BOPT5485,DZE,3i T3 TM TAPERED IMPLANT 5/4 X 8.5MM,,BOPT5485,,
1997016,1038806,ZIMMER BIOMET 3I ,303299,,07/22/2017,IN,1863,2018,1,I,BOST3210,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 3.25 X 10MM,,BOST3210,,
1997016,1038806,ZIMMER BIOMET 3I ,303300,,07/20/2017,IN,1863,2018,1,I,NIITP5413,DZE,NanoTite? Tapered Certain? Prevail? Implant 5/4 x 13mm,,NIITP5413,,
1997016,1038806,ZIMMER BIOMET 3I ,303301,,07/22/2017,IN,1863,2018,1,I,BOPT5411,DZE,3i T3 TM TAPERED IMPLANT 5/4 X 11.5MM,,BOPT5411,,
1997016,1038806,ZIMMER BIOMET 3I ,303302,,07/22/2017,IN,1863,2018,1,I,BOST3211,DZE,3i T3? NON-PLATFORM SWITCHED TAPERED IMPLANT 3.25 X 11.5MM,,BOST3211,,
1997016,1038806,ZIMMER BIOMET 3I ,303303,,07/26/2017,IN,1863,2018,1,I,BOPT6585,DZE,3i T3 TM TAPERED IMPLANT 6/5 X 8.5MM,,BOPT6585,,
1997016,1038806,ZIMMER BIOMET 3I ,303304,,07/22/2017,IN,1863,2018,1,I,BOPT4311,DZE,3i T3 TM TAPERED IMPLANT 4/3 X 11.5MM,,BOPT4311,,
1997016,1038806,ZIMMER BIOMET 3I ,303305,,07/22/2017,IN,1863,2018,1,I,BOPT4315,DZE,3i T3 TM TAPERED IMPLANT 4/3 X 15MM,,BOPT4315,,
1997016,1038806,ZIMMER BIOMET 3I ,303306,,07/22/2017,IN,1863,2018,1,I,BOPT4313,DZE,3i T3 TM TAPERED IMPLANT 4/3 X 13MM,,BOPT4313,,
1997016,1038806,ZIMMER BIOMET 3I ,303307,,07/22/2017,IN,1863,2018,1,I,BOPT4311,DZE,3i T3 TM TAPERED IMPLANT 4/3 X 11.5MM,,BOPT4311,,
1997016,1038806,ZIMMER BIOMET 3I ,303308,,07/19/2017,IN,2408,2018,1,I,XIFOSS410,DZE,OSSEOTITE CERTAIN 2 IMPLANT 4 X 10MM,,XIFOSS410,,
1997016,1038806,ZIMMER BIOMET 3I ,303312,,07/20/2017,IN,2408,2018,1,I,NIITP6510,DZE,NanoTite? Tapered Certain? Prevail? Implant 6/5 x 10mm,,NIITP6510,,
1997016,1038806,ZIMMER BIOMET 3I ,303317,,07/26/2017,IN,1863,2018,1,I,BOPT6585,DZE,3i T3 TM TAPERED IMPLANT 6/5 X 8.5MM,,BOPT6585,,
1997016,1038806,ZIMMER BIOMET 3I ,303318,,07/20/2017,IN,1863,2018,1,I,XIFNT613,DZE,OSSEOTITE TAPERED CERTAIN IMPLANT 6 X 13MM,,XIFNT613,,
1997016,1038806,ZIMMER BIOMET 3I ,303319,,07/26/2017,IN,1863,2018,1,I,BOPT4313,DZE,3i T3 TM TAPERED IMPLANT 4/3 X 13MM,,BOPT4313,,
1997016,1038806,ZIMMER BIOMET 3I ,303321,,07/19/2017,IN,2408,2018,1,I,BOST3285,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 3.25 X 8.5MM,,BOST3285,,
1997016,1038806,ZIMMER BIOMET 3I ,303331,,07/20/2017,IN,1863,2018,1,I,BOPT6510,DZE,3i T3 TM TAPERED IMPLANT 6/5 X 10MM,,BOPT6510,,
1997016,1038806,ZIMMER BIOMET 3I ,303335,,07/20/2017,IN,2408,2018,1,I,NIITP5485,DZE,NanoTite? Tapered Certain? Prevail? Implant 5/4 x 8.5mm,,NIITP5485,,
1997016,1038806,ZIMMER BIOMET 3I ,303341,,07/20/2017,IN,2408,2018,1,I,NIITP6585,DZE,NanoTite? Tapered Certain? Prevail? Implant 6/5 x 8.5mm,,NIITP6585,,
1997016,1038806,ZIMMER BIOMET 3I ,303366,,07/19/2017,IN,1863,2018,1,I,UNKNOWN,DZE,,,,,
1997016,1038806,ZIMMER BIOMET 3I ,303555,,07/21/2017,IN,2408,2018,1,I,IFNT585,DZE,FULL OSSEOTITE NT CERTAIN IMPLANT 5 x 8.5MM,,IFNT585,,
1997016,1038806,ZIMMER BIOMET 3I ,303556,,07/21/2017,IN,1863,2018,1,I,BOPT4311,DZE,3i T3 TM TAPERED IMPLANT 4/3 X 11.5MM,,BOPT4311,,
1997016,1038806,ZIMMER BIOMET 3I ,303557,,07/21/2017,IN,2408,2018,1,I,NIIOS5613,DZE,NanoTite? Certain? PREVAIL? Implant 5/6/5 X 13mm,,NIIOS5613,,
1997016,1038806,ZIMMER BIOMET 3I ,303559,,07/20/2017,IN,1863,2018,1,I,XIFNT685,DZE,OSSEOTITE TAPERED CERTAIN IMPLANT 6 X 8.5MM,,XIFNT685,,
1997016,1038806,ZIMMER BIOMET 3I ,303567,,07/19/2017,IN,1863,2018,1,I,UNKNOWN,DZE,,,,,
1997016,1038806,ZIMMER BIOMET 3I ,303600,,07/22/2017,IN,1863,2018,1,I,BOST411,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 4 X 11.5MM,,BOST411,,
1997016,1038806,ZIMMER BIOMET 3I ,303603,,07/19/2017,IN,1863,2018,1,I,IFNT413,DZE,FULL OSSEOTITE NT CERTAIN IMPLANT 4 x 13MM,,IFNT413,,
1997016,1038806,ZIMMER BIOMET 3I ,303605,,07/19/2017,IN,2408,2018,1,I,XIFNT413,DZE,OSSEOTITE TAPERED CERTAIN IMPLANT 4 X 13MM,,XIFNT413,,
1997016,1038806,ZIMMER BIOMET 3I ,303607,,07/22/2017,IN,1863,2018,1,I,BOST510,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 5 X 10MM,,BOST510,,
1997016,1038806,ZIMMER BIOMET 3I ,303608,,07/19/2017,IN,2408,2018,1,I,XIFNT511,DZE,OSSEOTITE TAPERED CERTAIN IMPLANT 5 X 11.5MM,,XIFNT511,,
1997016,1038806,ZIMMER BIOMET 3I ,303612,,07/22/2017,IN,2408,2018,1,I,BOST411,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 4 X 11.5MM,,BOST411,,
1997016,1038806,ZIMMER BIOMET 3I ,303614,,07/22/2017,IN,2408,2018,1,I,BOST411,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 4 X 11.5MM,,BOST411,,
1997016,1038806,ZIMMER BIOMET 3I ,303616,,07/20/2017,IN,2408,2018,1,I,BOST585,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 5 X 8.5MM,,BOST585,,
1997016,1038806,ZIMMER BIOMET 3I ,303617,,07/19/2017,IN,1863,2018,1,I,INT3211,DZE,Osseotite NT Certain 3.25 x 11mm,,INT3211,,
1997016,1038806,ZIMMER BIOMET 3I ,303618,,07/20/2017,IN,1863,2018,1,I,XIFNT3213,DZE,OSSEOTITE TAPERED CERTAIN IMPLANT 3.25 X 13MM,,XIFNT3213,,
1997016,1038806,ZIMMER BIOMET 3I ,303619,,07/20/2017,IN,1863,2018,1,I,BOPT5410,DZE,3i T3 TM TAPERED IMPLANT 5/4 X 10MM,,BOPT5410,,
1997016,1038806,ZIMMER BIOMET 3I ,303620,,07/19/2017,IN,1863,2018,1,I,BOST411,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 4 X 11.5MM,,BOST411,,
1997016,1038806,ZIMMER BIOMET 3I ,303622,,07/19/2017,IN,2408,2018,1,I,XIITP6511,DZE,OSSEOTITE? TAPERED CERTAIN? PREVAIL? IMPLANT 6/5 X 11MM,,XIITP6511,,
1997016,1038806,ZIMMER BIOMET 3I ,303628,,07/20/2017,IN,2408,2018,1,I,BOST610,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 6 X 10MM,,BOST610,,
1997016,1038806,ZIMMER BIOMET 3I ,303634,,07/26/2017,IN,1863,2018,1,I,FNT585,DZE,FULL OSSEOTITE NT IMPLANT 5MM x 8.5MM,,FNT585,,
1997016,1038806,ZIMMER BIOMET 3I ,303635,,07/19/2017,IN,1863,2018,1,I,BOPT5411,DZE,3i T3 TM TAPERED IMPLANT 5/4 X 11.5MM,,BOPT5411,,
1997016,1038806,ZIMMER BIOMET 3I ,303671,,07/19/2017,IN,1863,2018,1,I,BOST411,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 4 X 11.5MM,,BOST411,,
1997016,1038806,ZIMMER BIOMET 3I ,303673,,07-01-2017,IN,2408,2018,1,I,XIFNT510,DZE,OSSEOTITE TAPERED CERTAIN IMPLANT 5 X 10MM,,XIFNT510,,
1997016,1038806,ZIMMER BIOMET 3I ,303690,,07/27/2017,IN,1863,2018,1,I,NINT3285,DZE,NanoTite Tapered Certain Implant 3.25 x 8.5mmL,,NINT3285,,
1997016,1038806,ZIMMER BIOMET 3I ,303692,,07/27/2017,IN,1863,2018,1,I,BOST3285,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 3.25 X 8.5MM,,BOST3285,,
1997016,1038806,ZIMMER BIOMET 3I ,303701,,07/28/2017,IN,2408,2018,1,I,XIITP5411,DZE,OSSEOTITE? TAPERED CERTAIN? PREVAIL? IMPLANT 5/4 X 11.5MM,,XIITP5411,,
1997016,1038806,ZIMMER BIOMET 3I ,303709,,07/20/2017,IN,1863,2018,1,I,XIFNT510,DZE,OSSEOTITE TAPERED CERTAIN IMPLANT 5 X 10MM,,XIFNT510,,
1997016,1038806,ZIMMER BIOMET 3I ,303711,,07/20/2017,IN,1863,2018,1,I,NIITP5415,DZE,NanoTite? Tapered Certain? Prevail? Implant 5/4 x 15mm,,NIITP5415,,
1997016,1038806,ZIMMER BIOMET 3I ,303714,,07/20/2017,IN,2408,2018,1,I,BOST685,DZE,3i T3 TM NON-PLATFORM SWITCHED TAPERED IMPLANT 6 X 8.5MM,,BOST685,,
1997016,1038806,ZIMMER BIOMET 3I ,303747,,07/20/2017,IN,1863,2018,1,I,XIFNT510,DZE,OSSEOTITE TAPERED CERTAIN IMPLANT 5 X 10MM,,XIFNT510,,
1997016,1038806,ZIMMER BIOMET 3I ,303749,,07/21/2017,IN,2408,2018,1,I,IFNT411,DZE,FULL OSSEOTITE NT CERTAIN IMPLANT 4 x 11.5MM,,IFNT411,,
1997016,1038806,ZIMMER BIOMET 3I ,303756,,07/20/2017,IN,1863,2018,1,I,BOPT4310,DZE,3i T3 TM TAPERED IMPLANT 4/3 X 10MM,,BOPT4310,,
1997016,1038806,ZIMMER BIOMET 3I ,303760,,07/20/2017,IN,1863,2018,1,I,NIITP6511,DZE,NanoTite? Tapered Certain? Prevail? Implant 6/5 x 11.5mm,,NIITP6511,,
1997016,1038806,ZIMMER BIOMET 3I ,303763,,07/20/2017,IN,2408,2018,1,I,IFNT511,DZE,FULL OSSEOTITE NT CERTAIN IMPLANT 5 x 11.5MM,,IFNT511,,
2002003,2025525,MALLINCKRODT INC,501701234,,02/27/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501701734,,02/26/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501701969,,02/26/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501702622,,02/27/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501702877,,02/27/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501702915,,02/27/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501704687,,02/20/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501705060,,02/19/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501705345,,02/19/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501705533,,02/23/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501705594,,02/23/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501705750,,02/26/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501705993,,02/23/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501706872,,02/19/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501708150,,02/24/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501708899,,02/23/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501709042,,02/23/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501709886,,02/24/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501923588,,02-10-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501923707,,02-06-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501923781,,02-04-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501923978,,02-02-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501924346,,02-05-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501924668,,02-09-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501924876,,02-10-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501925278,,02-05-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501927505,,02-06-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501927734,,02-06-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,50192852,,02-06-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501928716,,02-06-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701635996,,02/28/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701638007,,02/28/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701642943,,03-01-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701642944,,03-01-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701646499,,03-03-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701646890,,03-03-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701647637,,03-03-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701648485,,03-05-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701648606,,03-03-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701648608,,03-02-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701650631,,03-02-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701658370,,03-10-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701660887,,03/13/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701661078,,03/13/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701662205,,03/13/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701662219,,03/13/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701663261,,03/14/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701663350,,02/28/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701664524,,03/14/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701665058,,03/14/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701668092,,03/16/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701671471,,03/17/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701679067,,03/22/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701681885,,03/23/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701682577,,03/23/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701684960,,03/24/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701687744,,03/27/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701687754,,03/27/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701690209,,03/31/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701691609,,04-01-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701692555,,04-01-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701698883,,04-06-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701699712,,04-06-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701699734,,04-06-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701700021,,04-06-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701700367,,04-04-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701700368,,04-06-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701700696,,04-07-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701703225,,04-08-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701707048,,04-09-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701707067,,04-09-2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701715943,,04/15/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701716185,,04/15/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701719475,,04/16/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701723113,,04/17/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701723114,,04/17/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701731215,,04/22/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701733606,,04/22/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701734531,,04/23/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701737786,,04/24/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701737788,,04/24/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,701744074,,04/24/2017,M,1142,2017,1,I,740,CBK,740 VENTILATOR,,,,
2002003,2025525,MALLINCKRODT INC,501705993,,02/23/2017,IN,C62955,2017,2,S,G-061792-00,CBK,,,,,
2002003,2025525,MALLINCKRODT INC,501706872,,02/19/2017,IN,C63123,2017,2,S,G-760110DIUU-JP,CBK,,,,,
2002003,2025525,MALLINCKRODT INC,501967236,,08-12-2016,M,C63205,2017,2,I,G-760220DIUE-RS,CBK,,,,,
2002003,2025525,MALLINCKRODT INC,701634506,,02/28/2017,M,C63205,2017,2,I,G-760220DIUA-EN,CBK,,,,,
2002003,2025525,MALLINCKRODT INC,701638007B,,02/28/2017,M,C62979,2017,2,I,G-061792-00,CBK,,,,,
2002003,2025525,MALLINCKRODT INC,701648608B,,03-02-2017,M,C63205,2017,2,I,G-740110DIUU-JP,CBK,,,,,
2002003,2025525,MALLINCKRODT INC,701658525,,02/27/2017,M,C62904,2017,2,I,G-760220DIUA-EN,CBK,,,,,
2002003,2025525,MALLINCKRODT INC,701662205B,,03/13/2017,M,C62955,2017,2,I,G-061792-00,CBK,,,,,
2002003,2025525,MALLINCKRODT INC,701726193,,04/20/2017,M,C62904,2017,2,I,G-061949-00,CBK,,,,,
2002003,2025525,MALLINCKRODT INC,701745332,,04/28/2017,M,C62979,2017,2,I,G-061792-00,CBK,,,,,
2002003,2025525,MALLINCKRODT INC,701745931,,04/28/2017,M,C62979,2017,2,I,G-061792-00,CBK,,,,,
2002003,2025525,MALLINCKRODT INC,701745936,,04/28/2017,M,C62979,2017,2,I,G-061949-00,CBK,,,,,
